,0
2237,42737.787181832166
2238,42341.27449317778
2239,41721.62928917982
2240,40217.69629478253
2241,43655.71426916918
2242,43867.853342484006
2243,42812.76141955144
2244,42506.94248269046
2245,42070.02448814193
2246,43471.45455981393
2247,40547.41963618605
2248,39992.783166518144
2249,40059.964211046805
2250,41611.44544552864
2251,43185.914645346216
2252,40912.629716775264
2253,41721.62928917982
2254,41920.62078665768
2255,42075.657234396225
2256,64687.71216809601
2257,41261.58395382871
2258,46199.962489731275
2259,63529.57220801063
2260,43551.11398662627
2261,44866.68218722085
2262,48603.7231676358
2263,55977.1158542648
2264,45844.88150805914
2265,45713.06961887507
2266,42125.22654921994
2267,55755.223485085204
2268,42417.078995810625
2269,41035.78483533147
2270,41024.409521485395
2271,40776.33167314698
2272,44778.34620085028
2273,64636.644646680725
2274,43933.198909357365
2275,41752.07332342516
2276,42191.75131572958
2277,42638.841166949045
2278,58279.81847689054
2279,40146.49851279043
2280,43551.11398662627
2281,42076.41520269434
2282,43251.23440554908
2283,42531.95851821012
2284,39521.11402950929
2285,39489.136965386344
2286,43268.1063295676
2287,42715.60263526772
2288,40372.170318339275
2289,43934.22020121341
2290,40991.473986000245
2291,41712.24087973746
2292,43471.45455981393
2293,44921.323054127555
2294,40484.51470141114
2295,65342.52830701694
2296,42788.97759350706
2297,43185.914645346216
2298,40718.10554620935
2299,40718.10554620935
2300,41280.5863970515
2301,43382.99417879675
2302,41208.63003330443
2303,42506.94248269046
2304,41904.95080252612
2305,39696.63463243673
2306,65532.87039352717
2307,39345.32757489933
2308,40547.41963618605
2309,45063.880770335316
2310,41625.67930965827
2311,42812.76141955144
2312,40257.161927468005
2313,43655.71426916918
2314,41973.81971753624
2315,42341.27449317778
2316,40433.29216419453
2317,42506.94248269046
2318,42151.77736403973
2319,42765.596016357886
2320,44921.323054127555
2321,44373.866337230196
2322,43185.914645346216
2323,39285.4974853351
2324,42125.22654921994
2325,41208.63003330443
2326,55362.57724237074
2327,41706.11292653841
2328,42812.76141955144
2329,43098.30133401915
2330,54504.525242746546
2331,42669.9155677822
2332,41864.35169825381
2333,41208.63003330443
2334,65657.54986880066
2335,44637.3227298928
2336,43029.05240902049
2337,41706.44451300891
2338,48183.6151138749
2339,41973.81971753624
2340,42092.975729545324
2341,42765.596016357886
2342,39972.46709019844
2343,63351.03435973353
2344,43384.61701293044
2345,45572.046147917594
2346,42253.04246133985
2347,40547.41963618605
2348,41706.44451300891
2349,65313.119496516956
2350,41280.5863970515
2351,42125.22654921994
2352,43185.914645346216
2353,65313.119496516956
2354,55362.57724237074
2355,43029.05240902049
2356,56373.275882902955
2357,45007.70565817835
2358,40332.250240767215
2359,42138.132887195796
2360,42338.25701618357
2361,42191.75131572958
2362,42506.94248269046
2363,40954.71694987943
2364,63529.57220801063
2365,38598.04003328309
2366,64636.644646680725
2367,39880.75096326942
2368,45086.40775872641
2369,41832.30255067269
2370,44394.71432225733
2371,39865.31578804165
2372,45445.47033388413
2373,42341.27449317778
2374,41280.5863970515
2375,46199.962489731275
2376,42125.22654921994
2377,46340.98596068875
2378,40146.49851279043
2379,41752.07332342516
2380,41721.62928917982
2381,43670.156927398166
2382,44844.90571695576
2383,44175.54720814617
2384,46340.98596068875
2385,41973.81971753624
2386,39474.11887939299
2387,41222.27754297269
2388,43185.914645346216
2389,63529.57220801063
2390,55972.43750187848
2391,43165.99046275781
2392,43233.21018124674
2393,40032.19120324692
2394,41589.037169618474
2395,43664.109338597504
2396,40585.63042101012
2397,41706.44451300891
2398,40034.01522317724
2399,39777.59449878014
2400,40479.80572557142
2401,41448.055272095866
2402,40547.41963618605
2403,41116.64560552709
2404,44778.34620085028
2405,42506.94248269046
2406,42229.216734255904
2407,45227.4312296839
2408,43514.6907982117
2409,43384.61701293044
2410,44637.3227298928
2411,41033.05802537724
2412,42834.257535025776
2413,43029.05240902049
2414,42765.596016357886
2415,39384.51996632322
2416,45081.21927718508
2417,42506.94248269046
2418,57932.915071504336
2419,56396.715507484274
2420,42479.5782968175
2421,42367.84934070513
2422,40658.08305086363
2423,41637.75756426112
2424,45149.29525061554
2425,45352.32057641204
2426,44637.3227298928
2427,40629.319952447404
2428,42021.304093499275
2429,44802.8522632924
2430,42902.53407009521
2431,65313.119496516956
2432,49502.91660989726
2433,43934.22020121341
2434,41058.09127251353
2435,42229.216734255904
2436,41535.87006522955
2437,64021.9422509553
2438,64905.50454134721
2439,66379.9530637
2440,41099.04977407312
2441,41099.04977407312
2442,56429.979550187585
2443,44100.47621565665
2444,41920.62078665768
2445,43170.07587997798
2446,41706.44451300891
2447,39808.73806986649
2448,42750.386849845054
2449,41280.5863970515
2450,43140.57657552105
2451,42555.28290719788
2452,43268.358692715155
2453,49861.24171214151
2454,42475.26503396753
2455,40059.964211046805
2456,40658.08305086363
2457,40346.3996695714
2458,43029.05240902049
2459,42229.216734255904
2460,49051.59179259991
2461,44131.97644515097
2462,39489.136965386344
2463,39808.73806986649
2464,43626.21496471225
2465,40372.170318339275
2466,45242.81525727076
2467,40713.99367901879
2468,42229.216734255904
2469,41280.5863970515
2470,43272.750910852075
2471,56545.60272741676
2472,42765.596016357886
2473,44104.02882609603
2474,41964.743548188235
2475,42125.22654921994
2476,42466.82252618069
2477,42504.78739444245
2478,42151.77736403973
2479,42653.50524162604
2480,43034.507813662516
2481,42506.94248269046
2482,41626.94902655361
2483,42075.657234396225
2484,40352.44203115676
2485,42153.61248158483
2486,43170.07587997798
2487,43837.50311437259
2488,56967.38939820253
2489,41280.5863970515
2490,42393.109182706234
2491,62968.12445424244
2492,40907.43317125673
2493,38598.04003328309
2494,43867.853342484006
2495,41208.63003330443
2496,41657.39306079896
2497,41457.45349759148
2498,43718.19809723821
2499,43146.2141327854
2500,44637.3227298928
2501,41315.74974507165
2502,42341.27449317778
2503,42070.02448814193
2504,43065.47559743507
2505,65415.83192632616
2506,42506.94248269046
2507,45170.040339959385
2508,42125.22654921994
2509,63351.03435973353
2510,43140.57657552105
2511,42506.94248269046
2512,44921.323054127555
2513,64636.644646680725
2514,42138.132887195796
2515,64818.1578913363
2516,40547.41963618605
2517,41973.81971753624
2518,50112.241996448814
2519,41625.67930965827
2520,40733.17136416283
2521,42648.505807049005
2522,41033.05802537724
2523,45086.40775872641
2524,43185.914645346216
2525,42125.22654921994
2526,42341.27449317778
2527,41280.5863970515
2528,45227.4312296839
2529,42125.22654921994
2530,41280.5863970515
2531,42021.304093499275
2532,43471.45455981393
2533,44921.323054127555
2534,43384.61701293044
2535,41973.81971753624
2536,43170.07587997798
2537,43519.94884214534
2538,40022.254185458485
2539,42765.596016357886
2540,55755.223485085204
2541,38999.27611492053
2542,42574.57916431023
2543,43034.507813662516
2544,43250.36460881721
2545,42906.61948731538
2546,42341.27449317778
2547,49287.39861020969
2548,43029.05240902049
2549,40032.19120324692
2550,42367.84934070513
2551,42320.22039387089
2552,67016.10010239876
2553,40912.629716775264
2554,40372.170318339275
2555,40480.970602688656
2556,41024.80476357938
2557,42021.304093499275
2558,56789.99523744975
2559,42594.31136467936
2560,41706.11292653841
2561,41505.16071490231
2562,58342.39973705727
2563,41272.17550082451
2564,41280.5863970515
2565,41973.81971753624
2566,46199.962489731275
2567,53511.65184706964
2568,42138.132887195796
2569,41469.04109925975
2570,42380.824578533946
2571,64739.35707648993
2572,42696.16330198554
2573,56405.493929376935
2574,64555.739016948464
2575,41472.83403723842
2576,43170.07587997798
2577,43185.914645346216
2578,41240.55912351842
2579,43207.85039185925
2580,42341.27449317778
2581,43029.05240902049
2582,40257.161927468005
2583,41057.42356143731
2584,43185.914645346216
2585,40595.6557188423
2586,65342.52830701694
2587,40056.05467034829
2588,42341.27449317778
2589,42506.94248269046
2590,41208.63003330443
2591,42967.464590474134
2592,43185.914645346216
2593,40610.82572121095
2594,42782.31738530609
2595,41991.607920503855
2596,41519.84912982326
2597,41968.121267382994
2598,46844.96685422505
2599,51990.28960614255
2600,39631.2700798513
2601,43029.05240902049
2602,64263.86463692203
2603,50438.97870541253
2604,42812.76141955144
2605,41973.81971753624
2606,40568.81126839955
2607,41280.5863970515
2608,43060.21755350142
2609,44866.68218722085
2610,55896.11114415653
2611,56088.429185632274
2612,40346.3996695714
2613,43655.71426916918
2614,65313.119496516956
2615,41077.44479106953
2616,55758.737271008904
2617,55453.335695301175
2618,49026.36937571982
2619,42341.27449317778
2620,40257.161927468005
2621,44175.54720814617
2622,42506.94248269046
2623,41242.40755454267
2624,43670.156927398166
2625,41448.055272095866
2626,43065.47559743507
2627,42138.132887195796
2628,40372.170318339275
2629,43471.45455981393
2630,47094.77470025217
2631,43670.156927398166
2632,65313.119496516956
2633,40869.426165992765
2634,41208.63003330443
2635,42471.57337292184
2636,45608.46933633218
2637,44637.3227298928
2638,46340.98596068875
2639,42446.79704711614
2640,42906.61948731538
2641,41280.5863970515
2642,42574.57916431023
2643,44564.297832396376
2644,43723.19255543057
2645,41165.810695637076
2646,41841.48898700785
2647,43099.90571287912
2648,41832.30255067269
2649,39986.71713979596
2650,43026.539610146756
2651,39808.73806986649
2652,41319.267484060445
2653,42555.28290719788
2654,42153.61248158483
2655,40209.21350228066
2656,42932.14207118102
2657,51717.86029725824
2658,44793.23703886319
2659,64787.77878161716
2660,43655.71426916918
2661,47793.021484528435
2662,65788.61193608485
2663,65313.119496516956
2664,41208.63003330443
2665,46948.97152629665
2666,64636.644646680725
2667,43867.853342484006
2668,40372.170318339275
2669,43651.628851949004
2670,41936.95762568011
2671,41469.04109925975
2672,42791.1231121389
2673,43817.23181675991
2674,66922.35835047264
2675,49432.80858533004
2676,42479.5782968175
2677,40547.41963618605
2678,42150.80016661784
2679,43514.6907982117
2680,42765.596016357886
2681,46199.962489731275
2682,66007.1730539413
2683,43626.21496471225
2684,40907.43317125673
2685,40854.83743159903
2686,42125.22654921994
2687,42906.61948731538
2688,40547.41963618605
2689,39563.34983086099
2690,44064.82775487648
2691,45980.23691822572
2692,42506.94248269046
2693,41973.81971753624
2694,43065.47559743507
2695,65942.32313586584
2696,42588.10922430892
2697,56088.429185632274
2698,43033.39962808379
2699,42338.66242817256
2700,43655.71426916918
2701,43029.05240902049
2702,42555.28290719788
2703,46199.962489731275
2704,39577.36640939649
2705,64636.644646680725
2706,41973.81971753624
2707,42068.26854318869
2708,42588.10922430892
2709,42021.304093499275
2710,42858.74577382996
2711,41706.44451300891
2712,41741.52930292914
2713,41116.64560552709
2714,39808.73806986649
2715,42906.61948731538
2716,42341.27449317778
2717,42229.216734255904
2718,42125.22654921994
2719,42131.63377516915
2720,42068.26854318869
2721,43185.914645346216
2722,42125.22654921994
2723,40480.970602688656
2724,45227.4312296839
2725,42125.22654921994
2726,45702.568492800936
2727,42201.096664474404
2728,42341.27449317778
2729,42327.849620217865
2730,40993.188386273294
2731,42150.80016661784
2732,43718.19809723821
2733,42555.28290719788
2734,41457.45349759148
2735,44637.3227298928
2736,41326.06339024494
2737,42125.22654921994
2738,42860.235065231136
2739,55503.680302242305
2740,66994.4787892846
2741,40948.84024181629
2742,44373.866337230196
2743,42506.94248269046
2744,45086.40775872641
2745,41706.44451300891
2746,41077.44479106953
2747,41589.037169618474
2748,41208.63003330443
2749,62177.007522629996
2750,49518.16452898796
2751,41280.5863970515
2752,55044.0190090072
2753,48537.8235972519
2754,40547.41963618605
2755,45745.48924502101
2756,43384.61701293044
2757,46199.962489731275
2758,40801.05922890191
2759,42504.78739444245
2760,46199.962489731275
2761,65112.13708624863
2762,53988.03058860833
2763,63294.13986662305
2764,40862.579426104014
2765,48787.32918785995
2766,43471.45455981393
2767,65902.23344526911
2768,42320.22039387089
2769,42021.304093499275
2770,43384.61701293044
2771,43185.914645346216
2772,49287.39861020969
2773,42075.657234396225
2774,64296.89890257645
2775,40524.01751900001
2776,40896.91182167998
2777,42765.596016357886
2778,41432.64154188919
2779,43029.05240902049
2780,45444.80119281535
2781,43514.6907982117
2782,40346.773316712846
2783,39542.026835652774
2784,47026.69066788165
2785,46804.03526592892
2786,43185.914645346216
2787,40032.19120324692
2788,66688.24074746175
2789,41208.63003330443
2790,41641.78115772232
2791,41522.22400118987
2792,41137.64066793165
2793,53859.84673867524
2794,43029.05240902049
2795,44921.323054127555
2796,42021.304093499275
2797,42341.27449317778
2798,45738.34702614649
2799,66245.60856300425
2800,46340.98596068875
2801,55362.57724237074
2802,45086.40775872641
2803,42341.27449317778
2804,42341.27449317778
2805,44373.866337230196
2806,41706.44451300891
2807,44637.3227298928
2808,42257.87129138196
2809,42743.117966302474
2810,41973.81971753624
2811,40656.5024380417
2812,42298.569127416675
2813,42092.975729545324
2814,42341.27449317778
2815,41522.22400118987
2816,44917.590414937054
2817,40368.96922010034
2818,45627.46751471496
2819,40372.83823123555
2820,42967.464590474134
2821,41208.63003330443
2822,43029.05240902049
2823,41706.44451300891
2824,42414.02354754016
2825,40733.17136416283
2826,40547.41963618605
2827,45702.568492800936
2828,44802.8522632924
2829,42153.61248158483
2830,42210.52491279435
2831,55362.57724237074
2832,43471.45455981393
2833,39291.95610958895
2834,44802.8522632924
2835,43345.04487144342
2836,39870.72920846559
2837,43029.05240902049
2838,41280.5863970515
2839,42737.787181832166
2840,42125.22654921994
2841,42341.27449317778
2842,40283.56336154076
2843,43514.6907982117
2844,42765.596016357886
2845,49591.515006583984
2846,40547.41963618605
2847,56396.715507484274
2848,43392.25787650658
2849,45242.81525727076
2850,44637.3227298928
2851,43579.090006945095
2852,41208.63003330443
2853,42341.27449317778
2854,38103.94464468288
2855,41741.52930292914
2856,43471.45455981393
2857,43185.914645346216
2858,42574.57916431023
2859,66379.9530637
2860,41696.32692190758
2861,41007.580447062435
2862,41657.39306079896
2863,64665.445494210326
2864,39463.329422873736
2865,42765.596016357886
2866,52904.22349996859
2867,39464.39466464604
2868,41966.855578964234
2869,41973.81971753624
2870,39411.24435534655
2871,42696.16330198554
2872,62539.53102172694
2873,46359.358730664455
2874,63351.03435973353
2875,40658.08305086363
2876,41208.63003330443
2877,42506.94248269046
2878,57810.840977214844
2879,42410.52054711906
2880,42902.53407009521
2881,42466.82252618069
2882,44565.44884954326
2883,56443.78248666635
2884,66801.90086261617
2885,39207.24607917455
2886,43670.156927398166
2887,43029.05240902049
2888,41608.18322445258
2889,55755.223485085204
2890,55362.57724237074
2891,41752.07332342516
2892,43029.05240902049
2893,56256.75611046856
2894,42347.48291677344
2895,42858.74577382996
2896,43170.07587997798
2897,43392.25787650658
2898,55977.1158542648
2899,42150.80016661784
2900,41177.252796542605
2901,56223.98068472138
2902,42125.22654921994
2903,39732.05790559133
2904,42210.52491279435
2905,42021.304093499275
2906,42125.22654921994
2907,43664.109338597504
2908,41805.79476768398
2909,42151.77736403973
2910,43065.47559743507
2911,51088.688948393596
2912,41280.5863970515
2913,41469.04109925975
2914,42902.53407009521
2915,41752.07332342516
2916,40346.3996695714
2917,64883.52824555006
2918,41529.10613205106
2919,64940.33948675826
2920,42743.117966302474
2921,45627.46751471496
2922,43185.914645346216
2923,39808.73806986649
2924,41641.78115772232
2925,43185.914645346216
2926,65657.54986880066
2927,45012.03087037064
2928,45572.046147917594
2929,38989.81681541261
2930,43065.47559743507
2931,45680.29369739151
2932,55755.223485085204
2933,56223.98068472138
2934,63283.14601602617
2935,41973.81971753624
2936,41137.64066793165
2937,41375.739160007615
2938,40547.41963618605
2939,39063.15329134074
2940,40715.72448213148
2941,42765.596016357886
2942,43140.57657552105
2943,40018.7616218312
2944,41024.80476357938
2945,40547.41963618605
2946,39219.264960539775
2947,65071.55395460381
2948,41364.6410942179
2949,42967.464590474134
2950,44921.323054127555
2951,42812.399204681635
2952,55503.680302242305
2953,41535.87006522955
2954,41099.04977407312
2955,41721.62928917982
2956,44921.323054127555
2957,43705.50499824914
2958,42417.078995810625
2959,39542.026835652774
2960,41752.07332342516
2961,42765.596016357886
2962,39946.79589008361
2963,43029.05240902049
2964,43029.05240902049
2965,40209.21350228066
2966,40568.81126839955
2967,39563.34983086099
2968,42341.27449317778
2969,42210.52491279435
2970,46340.98596068875
2971,42902.53407009521
2972,57932.915071504336
2973,45227.4312296839
2974,42506.94248269046
2975,41832.30255067269
2976,67501.19665575115
2977,42916.78352450945
2978,40930.0785754138
2979,43471.45455981393
2980,43582.169084473084
2981,40585.63042101012
2982,65402.63046051455
2983,39542.026835652774
2984,44637.3227298928
2985,41973.81971753624
2986,45464.4685122669
2987,38841.161763810866
2988,43034.507813662516
2989,41280.5863970515
2990,39463.329422873736
2991,40332.250240767215
2992,43755.82969427063
2993,42906.61948731538
2994,42638.841166949045
2995,41208.63003330443
2996,40713.821462794214
2997,42506.94248269046
2998,64940.33948675826
2999,66922.35835047264
3000,40656.5024380417
3001,39808.73806986649
3002,43185.914645346216
3003,43029.05240902049
3004,40547.41963618605
3005,40346.773316712846
3006,39411.24435534655
3007,43514.6907982117
3008,42765.596016357886
3009,42286.41495336622
3010,44195.75465271681
3011,53511.65184706964
3012,41706.11292653841
3013,45349.42068480302
3014,48537.8235972519
3015,43170.07587997798
3016,39992.783166518144
3017,55503.680302242305
3018,41208.63003330443
3019,42585.60087227409
3020,43251.23440554908
3021,42782.31738530609
3022,40656.5024380417
3023,42466.82252618069
3024,43514.6907982117
3025,40817.888629958405
3026,48538.07418707139
3027,40484.51470141114
3028,46121.26038918319
3029,45572.046147917594
3030,45223.345812463725
3031,48537.8235972519
3032,45007.70565817835
3033,68477.06756594368
3034,40966.879571727535
3035,41280.5863970515
3036,63351.03435973353
3037,42247.483768440026
3038,40715.72448213148
3039,42902.53407009521
3040,67178.00973369433
3041,42588.10922430892
3042,43006.73491241683
3043,41077.44479106953
3044,63402.13449103645
3045,41280.5863970515
3046,42092.975729545324
3047,43170.07587997798
3048,42765.596016357886
3049,44866.68218722085
3050,43098.30133401915
3051,42341.27449317778
3052,43514.6907982117
3053,43718.19809723821
3054,42657.60282568766
3055,42150.80016661784
3056,45095.59737171677
3057,40146.49851279043
3058,56396.715507484274
3059,55755.223485085204
3060,42902.53407009521
3061,42506.94248269046
3062,40733.17136416283
3063,42506.94248269046
3064,43185.914645346216
3065,43140.57657552105
3066,42506.94248269046
3067,41535.87006522955
3068,41966.855578964234
3069,42506.94248269046
3070,45095.59737171677
3071,46199.962489731275
3072,41529.10613205106
3073,42380.91401565807
3074,39992.783166518144
3075,41589.037169618474
3076,43185.914645346216
3077,42608.988236764075
3078,42967.464590474134
3079,41752.07332342516
3080,42591.04794412584
3081,43029.05240902049
3082,53519.27338897215
3083,42816.81065299443
3084,42743.117966302474
3085,41942.288410150424
3086,40585.63042101012
3087,42021.304093499275
3088,42782.31738530609
3089,42153.61248158483
3090,42341.27449317778
3091,40980.91995509187
3092,61859.296286615645
3093,42588.10922430892
3094,43272.750910852075
3095,43705.50499824914
3096,65198.54980733378
3097,40022.254185458485
3098,41706.44451300891
3099,42341.27449317778
3100,41033.05802537724
3101,39096.2076998303
3102,42125.22654921994
3103,42125.22654921994
3104,42341.27449317778
3105,65753.7769906738
3106,39618.21806479866
3107,42414.02354754016
3108,46199.962489731275
3109,40547.41963618605
3110,40547.41963618605
3111,41221.539550842106
3112,42138.132887195796
3113,49588.69767132701
3114,40524.49720924703
3115,43514.6907982117
3116,41884.1891834623
3117,56088.429185632274
3118,41589.037169618474
3119,41208.63003330443
3120,45122.83094714099
3121,42506.94248269046
3122,42788.97759350706
3123,40372.170318339275
3124,42967.464590474134
3125,45170.040339959385
3126,42555.28290719788
3127,39808.73806986649
3128,44778.34620085028
3129,40912.629716775264
3130,42341.27449317778
3131,42338.66242817256
3132,42504.78739444245
3133,42506.94248269046
3134,49932.15157450243
3135,42125.22654921994
3136,41721.62928917982
3137,43029.05240902049
3138,45608.46933633218
3139,41519.699663262065
3140,40608.19997153906
3141,65278.17915782223
3142,40733.17136416283
3143,65313.119496516956
3144,43566.7912655545
3145,42836.826510140774
3146,45304.69112494289
3147,42511.908197084515
3148,39924.46516891154
3149,42341.27449317778
3150,39808.73806986649
3151,42294.39601090214
3152,42696.16330198554
3153,42229.216734255904
3154,42555.28290719788
3155,43029.05240902049
3156,55977.1158542648
3157,43017.28254714149
3158,44660.19153752545
3159,40954.71694987943
3160,64636.644646680725
3161,42506.94248269046
3162,43867.853342484006
3163,42404.47731873149
3164,40733.17136416283
3165,46199.962489731275
3166,40027.1722122327
3167,42070.02448814193
3168,41218.80975335401
3169,42341.27449317778
3170,40763.72796068575
3171,40948.84024181629
3172,42341.27449317778
3173,43664.109338597504
3174,42696.16330198554
3175,43185.914645346216
3176,56750.58573591615
3177,42125.22654921994
3178,43718.19809723821
3179,42153.61248158483
3180,40585.63042101012
3181,42937.293289966605
3182,42341.27449317778
3183,43029.05240902049
3184,43384.61701293044
3185,42125.22654921994
3186,42820.50414468275
3187,44845.43071546323
3188,40948.84024181629
3189,40368.96922010034
3190,42131.63377516915
3191,41048.851813907066
3192,40547.41963618605
3193,43514.6907982117
3194,41577.84275469176
3195,41752.07332342516
3196,62228.07504404528
3197,42125.22654921994
3198,41626.94902655361
3199,43251.23440554908
3200,39489.136965386344
3201,42778.25578887442
3202,39285.4974853351
3203,42138.132887195796
3204,40669.87956550889
3205,42125.22654921994
3206,41035.78483533147
3207,41208.63003330443
3208,42555.28290719788
3209,48718.852995384914
3210,45572.046147917594
3211,63529.57220801063
3212,42466.82252618069
3213,40402.63142257041
3214,41991.607920503855
3215,43140.57657552105
3216,38999.27611492053
3217,43514.6907982117
3218,43493.8580415675
3219,43655.71426916918
3220,40484.51470141114
3221,49563.20880847981
3222,49891.85714769086
3223,42150.80016661784
3224,44866.68218722085
3225,39880.75096326942
3226,44778.34620085028
3227,41142.140827232884
3228,41920.62078665768
3229,40242.303633086
3230,41469.04109925975
3231,42341.27449317778
3232,42341.27449317778
3233,43718.19809723821
3234,41077.44479106953
3235,40146.49851279043
3236,43029.05240902049
3237,44639.778103071374
3238,42367.84934070513
3239,40658.08305086363
3240,42433.33641163017
3241,41966.855578964234
3242,56223.98068472138
3243,43471.45455981393
3244,40568.81126839955
3245,42782.31738530609
3246,39870.72920846559
3247,44778.34620085028
3248,39808.73806986649
3249,43966.915383070045
3250,65204.350233195306
3251,43423.96835715388
3252,43858.09793127138
3253,41503.02556576882
3254,42743.117966302474
3255,42125.22654921994
3256,42021.304093499275
3257,43123.56969938518
3258,43034.507813662516
3259,39808.73806986649
3260,42021.304093499275
3261,40146.49851279043
3262,42150.80016661784
3263,39272.56627716266
3264,45702.568492800936
3265,39972.462659336285
3266,41267.1979827485
3267,65112.13708624863
3268,41208.63003330443
3269,40484.169637498584
3270,41280.5863970515
3271,50492.72867432421
3272,44175.54720814617
3273,55755.223485085204
3274,43185.914645346216
3275,41920.62078665768
3276,42765.596016357886
3277,41706.44451300891
3278,45149.29525061554
3279,40912.629716775264
3280,64636.644646680725
3281,41535.87006522955
3282,42341.27449317778
3283,44802.8522632924
3284,64263.86463692203
3285,43471.45455981393
3286,46199.962489731275
3287,42531.95851821012
3288,42341.27449317778
3289,43514.6907982117
3290,39129.8624400318
3291,44182.849485182545
3292,44767.86754805211
3293,45242.81525727076
3294,55758.737271008904
3295,43651.628851949004
3296,42555.28290719788
3297,43621.8026689456
3298,65313.119496516956
3299,39826.372768535126
3300,42153.61248158483
3301,38562.50700039452
3302,39463.329422873736
3303,40257.161927468005
3304,42150.80016661784
3305,40502.740460281166
3306,42836.826510140774
3307,42588.10922430892
3308,42125.22654921994
3309,41025.18657371067
3310,42191.75131572958
3311,41968.121267382994
3312,44778.34620085028
3313,41035.78483533147
3314,41706.44451300891
3315,40146.49851279043
3316,42150.80016661784
3317,43029.05240902049
3318,54669.71288969706
3319,43185.914645346216
3320,43514.6907982117
3321,44921.323054127555
3322,42593.764045608295
3323,41242.40755454267
3324,41706.44451300891
3325,56396.715507484274
3326,42721.966420300014
3327,49932.15157450243
3328,65753.7769906738
3329,43384.27456667683
3330,41625.67930965827
3331,51963.59250310728
3332,43170.07587997798
3333,40896.91182167998
3334,43185.914645346216
3335,43029.05240902049
3336,42466.82252618069
3337,43185.914645346216
3338,43471.45455981393
3339,41706.11292653841
3340,41208.63003330443
3341,43471.45455981393
3342,49591.515006583984
3343,41906.77649434787
3344,44428.98554932851
3345,42765.596016357886
3346,42074.67555880966
3347,43251.23440554908
3348,40479.52148347703
3349,40658.08305086363
3350,43029.05240902049
3351,41787.51606754898
3352,66801.90086261617
3353,43185.914645346216
3354,42341.27449317778
3355,39870.72920846559
3356,45713.06961887507
3357,46867.34261055873
3358,44866.68218722085
3359,40146.49851279043
3360,42341.27449317778
3361,42782.31738530609
3362,45958.07259765205
3363,62724.73050366817
3364,42479.5782968175
3365,42341.27449317778
3366,39992.783166518144
3367,43029.05240902049
3368,40032.19120324692
3369,66379.9530637
3370,42573.55941523391
3371,44921.323054127555
3372,43165.99046275781
3373,42125.22654921994
3374,42906.61948731538
3375,57533.48067491399
3376,42151.77736403973
3377,41550.29292378074
3378,39808.73806986649
3379,39808.73806986649
3380,40585.63042101012
3381,55972.43750187848
3382,42967.464590474134
3383,42191.75131572958
3384,42506.94248269046
3385,49563.20880847981
3386,45063.880770335316
3387,39808.73806986649
3388,42812.76141955144
3389,45980.23691822572
3390,41240.55912351842
3391,55948.50815823417
3392,54948.828142466926
3393,65313.119496516956
3394,41077.44479106953
3395,43185.914645346216
3396,39526.45997053876
3397,42765.596016357886
3398,40346.3996695714
3399,43471.45455981393
3400,42131.63377516915
3401,45170.040339959385
3402,45713.06961887507
3403,43029.05240902049
3404,45596.164222227286
3405,43185.914645346216
3406,41657.39306079896
3407,55887.80220598647
3408,42574.57916431023
3409,41024.409521485395
3410,42765.596016357886
3411,41626.94902655361
3412,45008.67790265968
3413,42341.27449317778
3414,42506.94248269046
3415,43066.56752205946
3416,42092.975729545324
3417,57932.915071504336
3418,67501.19665575115
3419,43655.71426916918
3420,65313.119496516956
3421,41177.252796542605
3422,41904.95080252612
3423,43552.66217552314
3424,43170.07587997798
3425,66688.24074746175
3426,41522.22400118987
3427,43184.64191547504
3428,43514.6907982117
3429,43233.21018124674
3430,44609.95898252558
3431,49026.36937571982
3432,43655.71426916918
3433,40056.05467034829
3434,44778.34620085028
3435,43566.7912655545
3436,42555.28290719788
3437,40146.49851279043
3438,41056.86235728266
3439,41626.94902655361
3440,64636.644646680725
3441,40346.3996695714
3442,41696.32692190758
3443,56281.37244930861
3444,42791.1231121389
3445,41608.18322445258
3446,42555.28290719788
3447,42341.27449317778
3448,43471.45455981393
3449,44637.3227298928
3450,44637.3227298928
3451,40371.35033938619
3452,41665.59961236852
3453,41721.62928917982
3454,44408.86847547592
3455,42508.87281166262
3456,40896.91182167998
3457,43029.05240902049
3458,42125.22654921994
3459,40547.41963618605
3460,40259.09306686683
3461,42820.50414468275
3462,45627.46751471496
3463,40658.08305086363
3464,45086.40775872641
3465,41160.00045402039
3466,40773.75935463117
3467,39623.1950965208
3468,39496.526169670906
3469,44802.8522632924
3470,40346.3996695714
3471,65313.119496516956
3472,41696.32692190758
3473,43185.914645346216
3474,41077.44479106953
3475,43140.57657552105
3476,42506.94248269046
3477,44104.02882609603
3478,40608.19997153906
3479,42737.787181832166
3480,42765.596016357886
3481,40346.773316712846
3482,56750.58573591615
3483,43065.47559743507
3484,40585.63042101012
3485,38999.27611492053
3486,40869.426165992765
3487,49703.318777836954
3488,42150.80016661784
3489,43233.21018124674
3490,42669.46451176391
3491,44631.93451401615
3492,42511.908197084515
3493,65753.7769906738
3494,45006.09245329928
3495,64934.59576696534
3496,42038.05596311399
3497,40547.41963618605
3498,42466.82252618069
3499,66922.35835047264
3500,48879.185554980875
3501,44637.3227298928
3502,53511.65184706964
3503,42125.22654921994
3504,44921.323054127555
3505,41696.32692190758
3506,44170.59671635118
3507,45666.6685859345
3508,44802.8522632924
